,latitude,longitude,Month,Mdate,Hourly_Counts
1,-37.8134944,144.96515324,April,1.0,4332.0
1,-37.8134944,144.96515324,April,2.0,3182.0
1,-37.8134944,144.96515324,April,3.0,4433.0
1,-37.8134944,144.96515324,April,4.0,2766.0
1,-37.8134944,144.96515324,April,5.0,2655.0
1,-37.8134944,144.96515324,April,6.0,3571.0
1,-37.8134944,144.96515324,April,7.0,3269.0
1,-37.8134944,144.96515324,April,8.0,3920.0
1,-37.8134944,144.96515324,April,9.0,4578.0
1,-37.8134944,144.96515324,April,10.0,2090.0
1,-37.8134944,144.96515324,April,11.0,3219.0
1,-37.8134944,144.96515324,April,12.0,2465.0
1,-37.8134944,144.96515324,April,13.0,3289.0
1,-37.8134944,144.96515324,April,14.0,4441.0
1,-37.8134944,144.96515324,April,15.0,4148.0
1,-37.8134944,144.96515324,April,16.0,4162.0
1,-37.8134944,144.96515324,April,17.0,4345.0
1,-37.8134944,144.96515324,April,18.0,3776.0
1,-37.8134944,144.96515324,April,19.0,3918.0
1,-37.8134944,144.96515324,April,20.0,4010.0
1,-37.8134944,144.96515324,April,21.0,4484.0
1,-37.8134944,144.96515324,April,22.0,4161.0
1,-37.8134944,144.96515324,April,23.0,4398.0
1,-37.8134944,144.96515324,April,24.0,5409.0
1,-37.8134944,144.96515324,April,25.0,4269.0
1,-37.8134944,144.96515324,April,26.0,4085.0
1,-37.8134944,144.96515324,April,27.0,5098.0
1,-37.8134944,144.96515324,April,28.0,5012.0
1,-37.8134944,144.96515324,April,29.0,3766.0
1,-37.8134944,144.96515324,April,30.0,4821.0
1,-37.8134944,144.96515324,March,1.0,26263.0
1,-37.8134944,144.96515324,March,2.0,26315.0
1,-37.8134944,144.96515324,March,3.0,26329.0
1,-37.8134944,144.96515324,March,4.0,26772.0
1,-37.8134944,144.96515324,March,5.0,25622.0
1,-37.8134944,144.96515324,March,6.0,31087.0
1,-37.8134944,144.96515324,March,7.0,29275.0
1,-37.8134944,144.96515324,March,8.0,28123.0
1,-37.8134944,144.96515324,March,9.0,24693.0
1,-37.8134944,144.96515324,March,10.0,27938.0
1,-37.8134944,144.96515324,March,11.0,27169.0
1,-37.8134944,144.96515324,March,12.0,28942.0
1,-37.8134944,144.96515324,March,13.0,26472.0
1,-37.8134944,144.96515324,March,14.0,24473.0
1,-37.8134944,144.96515324,March,15.0,18231.0
1,-37.8134944,144.96515324,March,16.0,21826.0
1,-37.8134944,144.96515324,March,17.0,19012.0
1,-37.8134944,144.96515324,March,18.0,15806.0
1,-37.8134944,144.96515324,March,19.0,14949.0
1,-37.8134944,144.96515324,March,20.0,15569.0
1,-37.8134944,144.96515324,March,21.0,11300.0
1,-37.8134944,144.96515324,March,22.0,9601.0
1,-37.8134944,144.96515324,March,23.0,10079.0
1,-37.8134944,144.96515324,March,24.0,7406.0
1,-37.8134944,144.96515324,March,25.0,5526.0
1,-37.8134944,144.96515324,March,26.0,6425.0
1,-37.8134944,144.96515324,March,27.0,6429.0
1,-37.8134944,144.96515324,March,28.0,6085.0
1,-37.8134944,144.96515324,March,29.0,4103.0
1,-37.8134944,144.96515324,March,30.0,4773.0
1,-37.8134944,144.96515324,March,31.0,4363.0
2,-37.81380667,144.96516719,April,1.0,3259.0
2,-37.81380667,144.96516719,April,2.0,2884.0
2,-37.81380667,144.96516719,April,3.0,3339.0
2,-37.81380667,144.96516719,April,4.0,2255.0
2,-37.81380667,144.96516719,April,5.0,2132.0
2,-37.81380667,144.96516719,April,6.0,3147.0
2,-37.81380667,144.96516719,April,7.0,2957.0
2,-37.81380667,144.96516719,April,8.0,3104.0
2,-37.81380667,144.96516719,April,9.0,3449.0
2,-37.81380667,144.96516719,April,10.0,1361.0
2,-37.81380667,144.96516719,April,11.0,2459.0
2,-37.81380667,144.96516719,April,12.0,1820.0
2,-37.81380667,144.96516719,April,13.0,2494.0
2,-37.81380667,144.96516719,April,14.0,3265.0
2,-37.81380667,144.96516719,April,15.0,3300.0
2,-37.81380667,144.96516719,April,16.0,3067.0
2,-37.81380667,144.96516719,April,17.0,3438.0
2,-37.81380667,144.96516719,April,18.0,3122.0
2,-37.81380667,144.96516719,April,19.0,2825.0
2,-37.81380667,144.96516719,April,20.0,3050.0
2,-37.81380667,144.96516719,April,21.0,3269.0
2,-37.81380667,144.96516719,April,22.0,3318.0
2,-37.81380667,144.96516719,April,23.0,3195.0
2,-37.81380667,144.96516719,April,24.0,3745.0
2,-37.81380667,144.96516719,April,25.0,3141.0
2,-37.81380667,144.96516719,April,26.0,2840.0
2,-37.81380667,144.96516719,April,27.0,3550.0
2,-37.81380667,144.96516719,April,28.0,3674.0
2,-37.81380667,144.96516719,April,29.0,3106.0
2,-37.81380667,144.96516719,April,30.0,3838.0
2,-37.81380667,144.96516719,March,1.0,15849.0
2,-37.81380667,144.96516719,March,2.0,19560.0
2,-37.81380667,144.96516719,March,3.0,20174.0
2,-37.81380667,144.96516719,March,4.0,19902.0
2,-37.81380667,144.96516719,March,5.0,19784.0
2,-37.81380667,144.96516719,March,6.0,23734.0
2,-37.81380667,144.96516719,March,7.0,22348.0
2,-37.81380667,144.96516719,March,8.0,19178.0
2,-37.81380667,144.96516719,March,9.0,16400.0
2,-37.81380667,144.96516719,March,10.0,19479.0
2,-37.81380667,144.96516719,March,11.0,19511.0
2,-37.81380667,144.96516719,March,12.0,20422.0
2,-37.81380667,144.96516719,March,13.0,20825.0
2,-37.81380667,144.96516719,March,14.0,18452.0
2,-37.81380667,144.96516719,March,15.0,13550.0
2,-37.81380667,144.96516719,March,16.0,15930.0
2,-37.81380667,144.96516719,March,17.0,13478.0
2,-37.81380667,144.96516719,March,18.0,12313.0
2,-37.81380667,144.96516719,March,19.0,12146.0
2,-37.81380667,144.96516719,March,20.0,12304.0
2,-37.81380667,144.96516719,March,21.0,9764.0
2,-37.81380667,144.96516719,March,22.0,6865.0
2,-37.81380667,144.96516719,March,23.0,8920.0
2,-37.81380667,144.96516719,March,24.0,5516.0
2,-37.81380667,144.96516719,March,25.0,4940.0
2,-37.81380667,144.96516719,March,26.0,4802.0
2,-37.81380667,144.96516719,March,27.0,4253.0
2,-37.81380667,144.96516719,March,28.0,3859.0
2,-37.81380667,144.96516719,March,29.0,2889.0
2,-37.81380667,144.96516719,March,30.0,3533.0
2,-37.81380667,144.96516719,March,31.0,2993.0
3,-37.81101523,144.96429485,April,1.0,3958.0
3,-37.81101523,144.96429485,April,2.0,3268.0
3,-37.81101523,144.96429485,April,3.0,4143.0
3,-37.81101523,144.96429485,April,4.0,3374.0
3,-37.81101523,144.96429485,April,5.0,3288.0
3,-37.81101523,144.96429485,April,6.0,4219.0
3,-37.81101523,144.96429485,April,7.0,3905.0
3,-37.81101523,144.96429485,April,8.0,4134.0
3,-37.81101523,144.96429485,April,9.0,4559.0
3,-37.81101523,144.96429485,April,10.0,4020.0
3,-37.81101523,144.96429485,April,11.0,3951.0
3,-37.81101523,144.96429485,April,12.0,3438.0
3,-37.81101523,144.96429485,April,13.0,4040.0
3,-37.81101523,144.96429485,April,14.0,4488.0
3,-37.81101523,144.96429485,April,15.0,4238.0
3,-37.81101523,144.96429485,April,16.0,4454.0
3,-37.81101523,144.96429485,April,17.0,4564.0
3,-37.81101523,144.96429485,April,18.0,4586.0
3,-37.81101523,144.96429485,April,19.0,4472.0
3,-37.81101523,144.96429485,April,20.0,4014.0
3,-37.81101523,144.96429485,April,21.0,4227.0
3,-37.81101523,144.96429485,April,22.0,4563.0
3,-37.81101523,144.96429485,April,23.0,4429.0
3,-37.81101523,144.96429485,April,24.0,5286.0
3,-37.81101523,144.96429485,April,25.0,5558.0
3,-37.81101523,144.96429485,April,26.0,4520.0
3,-37.81101523,144.96429485,April,27.0,4968.0
3,-37.81101523,144.96429485,April,28.0,4741.0
3,-37.81101523,144.96429485,April,29.0,3286.0
3,-37.81101523,144.96429485,April,30.0,4554.0
3,-37.81101523,144.96429485,March,1.0,26840.0
3,-37.81101523,144.96429485,March,2.0,27900.0
3,-37.81101523,144.96429485,March,3.0,28003.0
3,-37.81101523,144.96429485,March,4.0,27949.0
3,-37.81101523,144.96429485,March,5.0,24936.0
3,-37.81101523,144.96429485,March,6.0,33456.0
3,-37.81101523,144.96429485,March,7.0,30580.0
3,-37.81101523,144.96429485,March,8.0,27444.0
3,-37.81101523,144.96429485,March,9.0,25149.0
3,-37.81101523,144.96429485,March,10.0,26425.0
3,-37.81101523,144.96429485,March,11.0,26669.0
3,-37.81101523,144.96429485,March,12.0,27397.0
3,-37.81101523,144.96429485,March,13.0,28038.0
3,-37.81101523,144.96429485,March,14.0,24141.0
3,-37.81101523,144.96429485,March,15.0,18697.0
3,-37.81101523,144.96429485,March,16.0,20745.0
3,-37.81101523,144.96429485,March,17.0,18502.0
3,-37.81101523,144.96429485,March,18.0,16349.0
3,-37.81101523,144.96429485,March,19.0,14987.0
3,-37.81101523,144.96429485,March,20.0,15309.0
3,-37.81101523,144.96429485,March,21.0,13122.0
3,-37.81101523,144.96429485,March,22.0,9625.0
3,-37.81101523,144.96429485,March,23.0,9673.0
3,-37.81101523,144.96429485,March,24.0,5697.0
3,-37.81101523,144.96429485,March,25.0,5231.0
3,-37.81101523,144.96429485,March,26.0,5328.0
3,-37.81101523,144.96429485,March,27.0,5562.0
3,-37.81101523,144.96429485,March,28.0,5079.0
3,-37.81101523,144.96429485,March,29.0,3511.0
3,-37.81101523,144.96429485,March,30.0,4320.0
3,-37.81101523,144.96429485,March,31.0,3908.0
4,-37.81487988,144.9660878,April,1.0,4466.0
4,-37.81487988,144.9660878,April,2.0,3859.0
4,-37.81487988,144.9660878,April,3.0,4750.0
4,-37.81487988,144.9660878,April,4.0,3043.0
4,-37.81487988,144.9660878,April,5.0,2838.0
4,-37.81487988,144.9660878,April,6.0,4584.0
4,-37.81487988,144.9660878,April,7.0,4254.0
4,-37.81487988,144.9660878,April,8.0,4765.0
4,-37.81487988,144.9660878,April,9.0,5016.0
4,-37.81487988,144.9660878,April,10.0,2790.0
4,-37.81487988,144.9660878,April,11.0,3187.0
4,-37.81487988,144.9660878,April,12.0,2791.0
4,-37.81487988,144.9660878,April,13.0,3464.0
4,-37.81487988,144.9660878,April,14.0,4646.0
4,-37.81487988,144.9660878,April,15.0,4845.0
4,-37.81487988,144.9660878,April,16.0,4522.0
4,-37.81487988,144.9660878,April,17.0,5037.0
4,-37.81487988,144.9660878,April,18.0,4081.0
4,-37.81487988,144.9660878,April,19.0,3818.0
4,-37.81487988,144.9660878,April,20.0,4628.0
4,-37.81487988,144.9660878,April,21.0,4841.0
4,-37.81487988,144.9660878,April,22.0,4787.0
4,-37.81487988,144.9660878,April,23.0,4902.0
4,-37.81487988,144.9660878,April,24.0,5625.0
4,-37.81487988,144.9660878,April,25.0,4601.0
4,-37.81487988,144.9660878,April,26.0,3957.0
4,-37.81487988,144.9660878,April,27.0,5351.0
4,-37.81487988,144.9660878,April,28.0,5617.0
4,-37.81487988,144.9660878,April,29.0,4334.0
4,-37.81487988,144.9660878,April,30.0,5260.0
4,-37.81487988,144.9660878,March,1.0,26574.0
4,-37.81487988,144.9660878,March,2.0,29895.0
4,-37.81487988,144.9660878,March,3.0,33170.0
4,-37.81487988,144.9660878,March,4.0,31667.0
4,-37.81487988,144.9660878,March,5.0,32567.0
4,-37.81487988,144.9660878,March,6.0,37439.0
4,-37.81487988,144.9660878,March,7.0,33602.0
4,-37.81487988,144.9660878,March,8.0,33258.0
4,-37.81487988,144.9660878,March,9.0,27164.0
4,-37.81487988,144.9660878,March,10.0,29327.0
4,-37.81487988,144.9660878,March,11.0,30073.0
4,-37.81487988,144.9660878,March,12.0,31892.0
4,-37.81487988,144.9660878,March,13.0,31588.0
4,-37.81487988,144.9660878,March,14.0,26770.0
4,-37.81487988,144.9660878,March,15.0,20548.0
4,-37.81487988,144.9660878,March,16.0,23350.0
4,-37.81487988,144.9660878,March,17.0,20094.0
4,-37.81487988,144.9660878,March,18.0,18271.0
4,-37.81487988,144.9660878,March,19.0,16996.0
4,-37.81487988,144.9660878,March,20.0,18092.0
4,-37.81487988,144.9660878,March,21.0,13758.0
4,-37.81487988,144.9660878,March,22.0,9253.0
4,-37.81487988,144.9660878,March,23.0,12411.0
4,-37.81487988,144.9660878,March,24.0,7869.0
4,-37.81487988,144.9660878,March,25.0,7172.0
4,-37.81487988,144.9660878,March,26.0,6658.0
4,-37.81487988,144.9660878,March,27.0,6710.0
4,-37.81487988,144.9660878,March,28.0,5008.0
4,-37.81487988,144.9660878,March,29.0,3440.0
4,-37.81487988,144.9660878,March,30.0,5025.0
4,-37.81487988,144.9660878,March,31.0,4494.0
5,-37.81874249,144.96787656,April,1.0,3608.0
5,-37.81874249,144.96787656,April,2.0,2574.0
5,-37.81874249,144.96787656,April,3.0,3461.0
5,-37.81874249,144.96787656,April,4.0,2071.0
5,-37.81874249,144.96787656,April,5.0,2021.0
5,-37.81874249,144.96787656,April,6.0,3495.0
5,-37.81874249,144.96787656,April,7.0,3231.0
5,-37.81874249,144.96787656,April,8.0,3426.0
5,-37.81874249,144.96787656,April,9.0,3801.0
5,-37.81874249,144.96787656,April,10.0,2954.0
5,-37.81874249,144.96787656,April,11.0,2126.0
5,-37.81874249,144.96787656,April,12.0,2531.0
5,-37.81874249,144.96787656,April,13.0,3225.0
5,-37.81874249,144.96787656,April,14.0,3534.0
5,-37.81874249,144.96787656,April,15.0,3441.0
5,-37.81874249,144.96787656,April,16.0,3397.0
5,-37.81874249,144.96787656,April,17.0,3605.0
5,-37.81874249,144.96787656,April,18.0,3155.0
5,-37.81874249,144.96787656,April,19.0,3283.0
5,-37.81874249,144.96787656,April,20.0,3348.0
5,-37.81874249,144.96787656,April,21.0,3631.0
5,-37.81874249,144.96787656,April,22.0,3647.0
5,-37.81874249,144.96787656,April,23.0,3990.0
5,-37.81874249,144.96787656,April,24.0,4224.0
5,-37.81874249,144.96787656,April,25.0,4140.0
5,-37.81874249,144.96787656,April,26.0,2981.0
5,-37.81874249,144.96787656,April,27.0,4167.0
5,-37.81874249,144.96787656,April,28.0,3803.0
5,-37.81874249,144.96787656,April,29.0,2352.0
5,-37.81874249,144.96787656,April,30.0,3466.0
5,-37.81874249,144.96787656,March,1.0,35382.0
5,-37.81874249,144.96787656,March,2.0,27374.0
5,-37.81874249,144.96787656,March,3.0,28554.0
5,-37.81874249,144.96787656,March,4.0,29573.0
5,-37.81874249,144.96787656,March,5.0,25539.0
5,-37.81874249,144.96787656,March,6.0,35490.0
5,-37.81874249,144.96787656,March,7.0,38214.0
5,-37.81874249,144.96787656,March,8.0,39179.0
5,-37.81874249,144.96787656,March,9.0,35795.0
5,-37.81874249,144.96787656,March,10.0,28293.0
5,-37.81874249,144.96787656,March,11.0,29484.0
5,-37.81874249,144.96787656,March,12.0,31124.0
5,-37.81874249,144.96787656,March,13.0,31542.0
5,-37.81874249,144.96787656,March,14.0,28853.0
5,-37.81874249,144.96787656,March,15.0,18826.0
5,-37.81874249,144.96787656,March,16.0,19677.0
5,-37.81874249,144.96787656,March,17.0,16438.0
5,-37.81874249,144.96787656,March,18.0,13982.0
5,-37.81874249,144.96787656,March,19.0,12839.0
5,-37.81874249,144.96787656,March,20.0,12736.0
5,-37.81874249,144.96787656,March,21.0,9180.0
5,-37.81874249,144.96787656,March,22.0,6348.0
5,-37.81874249,144.96787656,March,23.0,7332.0
5,-37.81874249,144.96787656,March,24.0,5517.0
5,-37.81874249,144.96787656,March,25.0,4608.0
5,-37.81874249,144.96787656,March,26.0,4685.0
5,-37.81874249,144.96787656,March,27.0,4856.0
5,-37.81874249,144.96787656,March,28.0,3820.0
5,-37.81874249,144.96787656,March,29.0,2756.0
5,-37.81874249,144.96787656,March,30.0,3679.0
5,-37.81874249,144.96787656,March,31.0,3590.0
6,-37.81911704,144.96558256,April,1.0,4679.0
6,-37.81911704,144.96558256,April,2.0,4196.0
6,-37.81911704,144.96558256,April,3.0,4732.0
6,-37.81911704,144.96558256,April,4.0,2902.0
6,-37.81911704,144.96558256,April,5.0,2701.0
6,-37.81911704,144.96558256,April,6.0,4600.0
6,-37.81911704,144.96558256,April,7.0,5148.0
6,-37.81911704,144.96558256,April,8.0,4427.0
6,-37.81911704,144.96558256,April,9.0,5089.0
6,-37.81911704,144.96558256,April,10.0,2812.0
6,-37.81911704,144.96558256,April,11.0,3235.0
6,-37.81911704,144.96558256,April,12.0,3147.0
6,-37.81911704,144.96558256,April,13.0,3548.0
6,-37.81911704,144.96558256,April,14.0,4495.0
6,-37.81911704,144.96558256,April,15.0,4990.0
6,-37.81911704,144.96558256,April,16.0,4796.0
6,-37.81911704,144.96558256,April,17.0,4720.0
6,-37.81911704,144.96558256,April,18.0,3894.0
6,-37.81911704,144.96558256,April,19.0,3502.0
6,-37.81911704,144.96558256,April,20.0,4584.0
6,-37.81911704,144.96558256,April,21.0,4874.0
6,-37.81911704,144.96558256,April,22.0,4717.0
6,-37.81911704,144.96558256,April,23.0,4899.0
6,-37.81911704,144.96558256,April,24.0,5672.0
6,-37.81911704,144.96558256,April,25.0,4201.0
6,-37.81911704,144.96558256,April,26.0,3393.0
6,-37.81911704,144.96558256,April,27.0,5060.0
6,-37.81911704,144.96558256,April,28.0,5172.0
6,-37.81911704,144.96558256,April,29.0,4134.0
6,-37.81911704,144.96558256,April,30.0,5092.0
6,-37.81911704,144.96558256,March,1.0,22567.0
6,-37.81911704,144.96558256,March,2.0,37387.0
6,-37.81911704,144.96558256,March,3.0,38554.0
6,-37.81911704,144.96558256,March,4.0,36109.0
6,-37.81911704,144.96558256,March,5.0,32952.0
6,-37.81911704,144.96558256,March,6.0,39771.0
6,-37.81911704,144.96558256,March,7.0,27942.0
6,-37.81911704,144.96558256,March,8.0,28924.0
6,-37.81911704,144.96558256,March,9.0,22985.0
6,-37.81911704,144.96558256,March,10.0,36470.0
6,-37.81911704,144.96558256,March,11.0,36205.0
6,-37.81911704,144.96558256,March,12.0,36985.0
6,-37.81911704,144.96558256,March,13.0,34973.0
6,-37.81911704,144.96558256,March,14.0,24314.0
6,-37.81911704,144.96558256,March,15.0,18704.0
6,-37.81911704,144.96558256,March,16.0,27791.0
6,-37.81911704,144.96558256,March,17.0,23146.0
6,-37.81911704,144.96558256,March,18.0,19190.0
6,-37.81911704,144.96558256,March,19.0,18269.0
6,-37.81911704,144.96558256,March,20.0,17866.0
6,-37.81911704,144.96558256,March,21.0,11776.0
6,-37.81911704,144.96558256,March,22.0,8444.0
6,-37.81911704,144.96558256,March,23.0,11232.0
6,-37.81911704,144.96558256,March,24.0,9132.0
6,-37.81911704,144.96558256,March,25.0,7095.0
6,-37.81911704,144.96558256,March,26.0,6638.0
6,-37.81911704,144.96558256,March,27.0,6579.0
6,-37.81911704,144.96558256,March,28.0,4657.0
6,-37.81911704,144.96558256,March,29.0,3516.0
6,-37.81911704,144.96558256,March,30.0,5488.0
6,-37.81911704,144.96558256,March,31.0,4827.0
7,-37.81862929,144.97169395,April,1.0,2258.0
7,-37.81862929,144.97169395,April,2.0,1066.0
7,-37.81862929,144.97169395,April,3.0,1996.0
7,-37.81862929,144.97169395,April,4.0,918.0
7,-37.81862929,144.97169395,April,5.0,1178.0
7,-37.81862929,144.97169395,April,6.0,2146.0
7,-37.81862929,144.97169395,April,7.0,2110.0
7,-37.81862929,144.97169395,April,8.0,2251.0
7,-37.81862929,144.97169395,April,9.0,2541.0
7,-37.81862929,144.97169395,April,10.0,3211.0
7,-37.81862929,144.97169395,April,11.0,1223.0
7,-37.81862929,144.97169395,April,12.0,2359.0
7,-37.81862929,144.97169395,April,13.0,3774.0
7,-37.81862929,144.97169395,April,14.0,2288.0
7,-37.81862929,144.97169395,April,15.0,2362.0
7,-37.81862929,144.97169395,April,16.0,2094.0
7,-37.81862929,144.97169395,April,17.0,2185.0
7,-37.81862929,144.97169395,April,18.0,2856.0
7,-37.81862929,144.97169395,April,19.0,4166.0
7,-37.81862929,144.97169395,April,20.0,1929.0
7,-37.81862929,144.97169395,April,21.0,2469.0
7,-37.81862929,144.97169395,April,22.0,2452.0
7,-37.81862929,144.97169395,April,23.0,2106.0
7,-37.81862929,144.97169395,April,24.0,2786.0
7,-37.81862929,144.97169395,April,25.0,4150.0
7,-37.81862929,144.97169395,April,26.0,2179.0
7,-37.81862929,144.97169395,April,27.0,2737.0
7,-37.81862929,144.97169395,April,28.0,2584.0
7,-37.81862929,144.97169395,April,29.0,944.0
7,-37.81862929,144.97169395,April,30.0,1684.0
7,-37.81862929,144.97169395,March,1.0,2420.0
7,-37.81862929,144.97169395,March,2.0,4828.0
7,-37.81862929,144.97169395,March,3.0,5586.0
7,-37.81862929,144.97169395,March,4.0,4025.0
7,-37.81862929,144.97169395,March,5.0,2553.0
7,-37.81862929,144.97169395,March,6.0,18413.0
7,-37.81862929,144.97169395,March,7.0,45624.0
7,-37.81862929,144.97169395,March,8.0,67719.0
7,-37.81862929,144.97169395,March,9.0,51209.0
7,-37.81862929,144.97169395,March,10.0,5121.0
7,-37.81862929,144.97169395,March,11.0,5317.0
7,-37.81862929,144.97169395,March,12.0,4829.0
7,-37.81862929,144.97169395,March,13.0,3847.0
7,-37.81862929,144.97169395,March,14.0,4513.0
7,-37.81862929,144.97169395,March,15.0,2936.0
7,-37.81862929,144.97169395,March,16.0,4611.0
7,-37.81862929,144.97169395,March,17.0,3917.0
7,-37.81862929,144.97169395,March,18.0,3532.0
7,-37.81862929,144.97169395,March,19.0,3050.0
7,-37.81862929,144.97169395,March,20.0,2998.0
7,-37.81862929,144.97169395,March,21.0,2018.0
7,-37.81862929,144.97169395,March,22.0,1784.0
7,-37.81862929,144.97169395,March,23.0,2465.0
7,-37.81862929,144.97169395,March,24.0,2904.0
7,-37.81862929,144.97169395,March,25.0,1983.0
7,-37.81862929,144.97169395,March,26.0,2149.0
7,-37.81862929,144.97169395,March,27.0,2025.0
7,-37.81862929,144.97169395,March,28.0,2182.0
7,-37.81862929,144.97169395,March,29.0,1685.0
7,-37.81862929,144.97169395,March,30.0,2067.0
7,-37.81862929,144.97169395,March,31.0,2120.0
8,-37.82293543,144.94717511,April,1.0,2246.0
8,-37.82293543,144.94717511,April,2.0,1286.0
8,-37.82293543,144.94717511,April,3.0,2045.0
8,-37.82293543,144.94717511,April,4.0,993.0
8,-37.82293543,144.94717511,April,5.0,1070.0
8,-37.82293543,144.94717511,April,6.0,2033.0
8,-37.82293543,144.94717511,April,7.0,1948.0
8,-37.82293543,144.94717511,April,8.0,2069.0
8,-37.82293543,144.94717511,April,9.0,2407.0
8,-37.82293543,144.94717511,April,10.0,2543.0
8,-37.82293543,144.94717511,April,11.0,1232.0
8,-37.82293543,144.94717511,April,12.0,1999.0
8,-37.82293543,144.94717511,April,13.0,3210.0
8,-37.82293543,144.94717511,April,14.0,2383.0
8,-37.82293543,144.94717511,April,15.0,2145.0
8,-37.82293543,144.94717511,April,16.0,1990.0
8,-37.82293543,144.94717511,April,17.0,2093.0
8,-37.82293543,144.94717511,April,18.0,2395.0
8,-37.82293543,144.94717511,April,19.0,3313.0
8,-37.82293543,144.94717511,April,20.0,1865.0
8,-37.82293543,144.94717511,April,21.0,2379.0
8,-37.82293543,144.94717511,April,22.0,2275.0
8,-37.82293543,144.94717511,April,23.0,2009.0
8,-37.82293543,144.94717511,April,24.0,2604.0
8,-37.82293543,144.94717511,April,25.0,3201.0
8,-37.82293543,144.94717511,April,26.0,1987.0
8,-37.82293543,144.94717511,April,27.0,2708.0
8,-37.82293543,144.94717511,April,28.0,2469.0
8,-37.82293543,144.94717511,April,29.0,831.0
8,-37.82293543,144.94717511,April,30.0,1956.0
8,-37.82293543,144.94717511,March,1.0,3279.0
8,-37.82293543,144.94717511,March,2.0,5107.0
8,-37.82293543,144.94717511,March,3.0,5394.0
8,-37.82293543,144.94717511,March,4.0,4971.0
8,-37.82293543,144.94717511,March,5.0,4338.0
8,-37.82293543,144.94717511,March,6.0,5484.0
8,-37.82293543,144.94717511,March,7.0,3596.0
8,-37.82293543,144.94717511,March,8.0,3355.0
8,-37.82293543,144.94717511,March,9.0,3114.0
8,-37.82293543,144.94717511,March,10.0,5644.0
8,-37.82293543,144.94717511,March,11.0,5432.0
8,-37.82293543,144.94717511,March,12.0,5272.0
8,-37.82293543,144.94717511,March,13.0,4649.0
8,-37.82293543,144.94717511,March,14.0,2892.0
8,-37.82293543,144.94717511,March,15.0,2924.0
8,-37.82293543,144.94717511,March,16.0,4896.0
8,-37.82293543,144.94717511,March,17.0,4668.0
8,-37.82293543,144.94717511,March,18.0,3640.0
8,-37.82293543,144.94717511,March,19.0,3114.0
8,-37.82293543,144.94717511,March,20.0,3046.0
8,-37.82293543,144.94717511,March,21.0,2395.0
8,-37.82293543,144.94717511,March,22.0,1956.0
8,-37.82293543,144.94717511,March,23.0,2352.0
8,-37.82293543,144.94717511,March,24.0,2328.0
8,-37.82293543,144.94717511,March,25.0,2057.0
8,-37.82293543,144.94717511,March,26.0,2249.0
8,-37.82293543,144.94717511,March,27.0,2123.0
8,-37.82293543,144.94717511,March,28.0,2315.0
8,-37.82293543,144.94717511,March,29.0,1725.0
8,-37.82293543,144.94717511,March,30.0,2050.0
8,-37.82293543,144.94717511,March,31.0,2265.0
9,-37.81982992,144.95102556,April,1.0,2248.0
9,-37.81982992,144.95102556,April,2.0,1902.0
9,-37.81982992,144.95102556,April,3.0,2135.0
9,-37.81982992,144.95102556,April,4.0,712.0
9,-37.81982992,144.95102556,April,5.0,496.0
9,-37.81982992,144.95102556,April,6.0,2166.0
9,-37.81982992,144.95102556,April,7.0,2136.0
9,-37.81982992,144.95102556,April,8.0,2081.0
9,-37.81982992,144.95102556,April,9.0,2118.0
9,-37.81982992,144.95102556,April,10.0,616.0
9,-37.81982992,144.95102556,April,11.0,512.0
9,-37.81982992,144.95102556,April,12.0,596.0
9,-37.81982992,144.95102556,April,13.0,683.0
9,-37.81982992,144.95102556,April,14.0,1944.0
9,-37.81982992,144.95102556,April,15.0,1931.0
9,-37.81982992,144.95102556,April,16.0,2286.0
9,-37.81982992,144.95102556,April,17.0,2157.0
9,-37.81982992,144.95102556,April,18.0,991.0
9,-37.81982992,144.95102556,April,19.0,666.0
9,-37.81982992,144.95102556,April,20.0,2199.0
9,-37.81982992,144.95102556,April,21.0,2412.0
9,-37.81982992,144.95102556,April,22.0,2360.0
9,-37.81982992,144.95102556,April,23.0,2338.0
9,-37.81982992,144.95102556,April,24.0,2346.0
9,-37.81982992,144.95102556,April,25.0,810.0
9,-37.81982992,144.95102556,April,26.0,685.0
9,-37.81982992,144.95102556,April,27.0,2136.0
9,-37.81982992,144.95102556,April,28.0,2325.0
9,-37.81982992,144.95102556,April,29.0,2111.0
9,-37.81982992,144.95102556,April,30.0,2372.0
9,-37.81982992,144.95102556,March,1.0,2182.0
9,-37.81982992,144.95102556,March,2.0,24518.0
9,-37.81982992,144.95102556,March,3.0,25886.0
9,-37.81982992,144.95102556,March,4.0,26303.0
9,-37.81982992,144.95102556,March,5.0,22496.0
9,-37.81982992,144.95102556,March,6.0,23712.0
9,-37.81982992,144.95102556,March,7.0,2521.0
9,-37.81982992,144.95102556,March,8.0,2124.0
9,-37.81982992,144.95102556,March,9.0,2559.0
9,-37.81982992,144.95102556,March,10.0,25617.0
9,-37.81982992,144.95102556,March,11.0,25089.0
9,-37.81982992,144.95102556,March,12.0,25155.0
9,-37.81982992,144.95102556,March,13.0,20407.0
9,-37.81982992,144.95102556,March,14.0,2160.0
9,-37.81982992,144.95102556,March,15.0,1688.0
9,-37.81982992,144.95102556,March,16.0,19514.0
9,-37.81982992,144.95102556,March,17.0,16082.0
9,-37.81982992,144.95102556,March,18.0,12906.0
9,-37.81982992,144.95102556,March,19.0,10771.0
9,-37.81982992,144.95102556,March,20.0,8993.0
